timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:24:29,-0.66,0.76,1.69,-0.77,-0.03,0.03,in movimento
2024-11-06 17:24:29,-0.66,0.82,1.79,-0.70,0.43,0.03,in movimento
2024-11-06 17:24:29,-0.64,0.89,1.65,-0.83,0.50,0.07,in movimento
2024-11-06 17:24:29,-0.48,0.90,1.45,-1.07,0.23,0.07,in movimento
2024-11-06 17:24:29,-0.57,0.82,1.34,-1.23,0.00,0.10,in movimento
2024-11-06 17:24:29,-0.86,0.72,1.56,-1.10,0.17,0.10,in movimento
2024-11-06 17:24:29,-0.85,1.01,1.47,-0.97,0.53,-0.00,in movimento
2024-11-06 17:24:29,-0.83,1.10,1.11,-1.00,0.80,-0.00,in movimento
2024-11-06 17:24:29,-0.91,1.10,0.80,-1.10,0.70,-0.00,in movimento
2024-11-06 17:24:29,-0.87,0.78,0.95,-1.20,0.43,-0.00,in movimento
2024-11-06 17:24:29,-0.52,1.02,0.67,-1.23,0.23,0.07,in movimento
2024-11-06 17:24:29,-0.55,1.13,0.43,-1.10,0.53,0.07,in movimento
2024-11-06 17:24:29,-1.05,1.29,0.56,-0.97,0.73,0.07,in movimento
2024-11-06 17:24:29,-1.11,1.22,0.70,-1.00,0.57,-0.00,in movimento
2024-11-06 17:24:29,-0.68,1.15,0.65,-1.10,0.37,-0.00,in movimento
2024-11-06 17:24:29,-0.34,1.15,0.37,-1.17,0.30,0.07,in movimento
2024-11-06 17:24:29,-0.40,1.15,0.10,-1.07,0.50,0.20,in movimento
2024-11-06 17:24:29,-0.95,1.12,0.03,-0.93,0.63,0.20,in movimento
2024-11-06 17:24:29,-0.94,1.62,0.06,-1.03,0.33,0.10,in movimento
2024-11-06 17:24:29,-0.94,1.62,0.06,-1.03,0.33,0.10,in movimento
2024-11-06 17:24:29,-0.82,1.46,-0.17,-1.10,0.27,0.03,in movimento
2024-11-06 17:24:29,-0.64,1.27,-0.37,-1.03,0.37,0.07,in movimento
2024-11-06 17:24:29,-0.75,1.48,-0.47,-0.83,0.57,0.17,in movimento
2024-11-06 17:24:29,-0.82,1.80,-0.26,-0.87,0.27,0.13,in movimento
2024-11-06 17:24:29,-0.78,1.72,-0.27,-0.90,0.17,0.13,in movimento
2024-11-06 17:24:29,-0.81,1.74,-0.39,-0.87,0.20,0.10,in movimento
2024-11-06 17:24:29,-0.94,1.63,-0.29,-0.77,0.40,0.10,in movimento
2024-11-06 17:24:29,-0.85,1.65,-0.23,-0.67,0.43,0.07,in movimento
2024-11-06 17:24:29,-0.58,1.57,-0.24,-0.73,0.30,0.03,in movimento
2024-11-06 17:24:29,-0.52,1.28,-0.17,-0.80,0.10,0.03,in movimento
2024-11-06 17:24:29,-0.30,1.36,-0.20,-0.73,0.10,0.03,in movimento
2024-11-06 17:24:29,-0.30,1.31,-0.11,-0.63,0.27,0.07,in movimento
2024-11-06 17:24:29,-0.45,1.37,-0.04,-0.60,0.33,0.13,in movimento
2024-11-06 17:24:29,-0.44,1.74,-0.26,-0.73,0.10,0.10,in movimento
2024-11-06 17:24:29,-0.55,1.60,-0.35,-0.73,0.10,0.10,in movimento
2024-11-06 17:24:29,-0.62,1.65,-0.44,-0.60,0.13,0.03,in movimento
2024-11-06 17:24:29,-0.75,1.58,-0.15,-0.47,0.13,0.03,in movimento
2024-11-06 17:24:29,-0.65,1.86,-0.05,-0.47,0.00,-0.00,in movimento
2024-11-06 17:24:29,-0.57,1.71,-0.10,-0.57,0.00,-0.00,in movimento
2024-11-06 17:24:29,-0.59,1.50,-0.14,-0.57,0.07,-0.00,in movimento
2024-11-06 17:24:29,-0.68,1.48,-0.16,-0.53,0.10,-0.00,in movimento
2024-11-06 17:24:29,-0.58,1.39,-0.19,-0.47,0.00,-0.00,in movimento
2024-11-06 17:24:29,-0.80,1.30,-0.09,-0.47,-0.07,-0.00,in movimento
2024-11-06 17:24:29,-0.73,1.59,0.22,-0.50,0.00,-0.03,in movimento
2024-11-06 17:24:29,-0.71,1.81,0.23,-0.67,0.10,-0.03,in movimento
2024-11-06 17:24:29,-0.64,1.85,-0.36,-0.77,0.33,-0.07,in movimento
2024-11-06 17:24:29,-0.54,1.91,-1.10,-0.53,0.47,-0.03,in movimento
2024-11-06 17:24:29,-0.40,2.00,-1.13,-0.40,0.23,-0.03,in movimento
2024-11-06 17:24:29,-0.55,1.90,-1.00,-0.33,0.03,-0.07,in movimento
2024-11-06 17:24:29,-0.37,1.76,-0.72,-0.30,-0.03,-0.07,in movimento
2024-11-06 17:24:30,-0.16,1.65,-0.74,-0.23,0.10,-0.00,in movimento
2024-11-06 17:24:30,-0.23,1.50,-0.95,-0.17,0.30,-0.00,in movimento
2024-11-06 17:24:30,-0.41,1.64,-1.02,-0.10,0.23,-0.00,in movimento
2024-11-06 17:24:30,-0.41,1.71,-0.95,-0.10,0.00,-0.00,in movimento
2024-11-06 17:24:30,-0.35,1.23,-0.79,-0.07,-0.13,-0.03,in movimento
2024-11-06 17:24:30,-0.32,0.98,-0.50,0.07,-0.03,-0.07,in movimento
2024-11-06 17:24:30,-0.32,1.07,-0.13,0.13,0.07,-0.03,in movimento
2024-11-06 17:24:30,-0.27,1.19,0.04,0.07,0.00,-0.03,in movimento
2024-11-06 17:24:30,-0.05,0.93,-0.12,0.00,-0.03,-0.03,in movimento
2024-11-06 17:24:30,-0.08,0.89,-0.11,0.10,0.07,-0.03,in movimento
2024-11-06 17:24:30,-0.34,0.67,0.09,0.17,0.03,-0.00,in movimento
2024-11-06 17:24:30,-0.31,0.85,0.49,0.20,-0.03,-0.00,in movimento
