timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:20:45,-0.19,0.49,0.87,0.10,-0.03,-0.17,in movimento
2024-11-06 17:20:45,-0.14,0.86,0.69,0.13,0.27,-0.03,in movimento
2024-11-06 17:20:45,-0.46,0.72,0.58,0.10,0.33,-0.00,in movimento
2024-11-06 17:20:45,-0.57,0.68,0.31,0.00,0.20,0.07,in movimento
2024-11-06 17:20:45,-0.67,0.60,0.09,0.00,0.00,0.10,in movimento
2024-11-06 17:20:45,-0.78,0.60,0.20,0.07,-0.03,0.17,in movimento
2024-11-06 17:20:45,-0.98,0.66,0.33,0.10,0.00,0.27,in movimento
2024-11-06 17:20:45,-1.16,0.79,0.47,0.10,0.07,0.40,in movimento
2024-11-06 17:20:45,-1.32,0.91,0.33,0.00,0.03,0.37,in movimento
2024-11-06 17:20:46,-0.93,0.52,0.14,-0.03,-0.07,0.33,in movimento
2024-11-06 17:20:46,-0.30,-0.06,0.32,0.00,-0.13,0.43,in movimento
2024-11-06 17:20:46,0.11,-0.17,0.68,0.07,-0.07,0.63,in movimento
2024-11-06 17:20:46,0.06,-0.27,0.91,0.07,0.00,0.87,in movimento
2024-11-06 17:20:46,-0.13,-0.29,1.18,0.07,0.07,1.03,in movimento
2024-11-06 17:20:46,0.20,-0.34,1.41,0.00,0.03,1.03,in movimento
2024-11-06 17:20:46,1.17,-1.13,1.79,-0.23,-0.07,1.20,in movimento
2024-11-06 17:20:46,2.09,-2.08,2.10,-0.30,0.03,1.53,in movimento
2024-11-06 17:20:46,1.87,-2.25,2.07,0.00,0.77,2.17,in movimento
2024-11-06 17:20:46,0.71,-1.99,1.69,-0.03,0.80,2.43,in movimento
2024-11-06 17:20:46,0.06,-1.67,1.40,-0.13,0.53,2.53,in movimento
2024-11-06 17:20:46,-0.66,-1.79,1.16,-0.57,-0.23,2.60,in movimento
2024-11-06 17:20:46,-0.76,-2.23,1.23,-0.47,-0.10,2.67,in movimento
2024-11-06 17:20:46,-0.59,-2.77,1.71,-0.23,0.47,2.87,in movimento
2024-11-06 17:20:46,-1.12,-2.75,1.77,-0.10,0.93,3.17,in movimento
2024-11-06 17:20:46,-2.20,-2.77,1.45,-0.33,0.80,3.33,in movimento
2024-11-06 17:20:46,-3.06,-3.33,1.31,-0.30,0.57,3.47,in movimento
2024-11-06 17:20:46,-3.03,-3.43,1.37,-0.10,0.93,3.50,in movimento
2024-11-06 17:20:46,-2.80,-3.69,1.45,-0.07,1.10,3.53,in movimento
2024-11-06 17:20:46,-2.90,-3.77,1.06,-0.20,1.30,3.57,in movimento
2024-11-06 17:20:46,-4.20,-4.46,0.65,-0.33,0.90,3.47,in movimento
2024-11-06 17:20:46,-4.56,-4.32,0.69,0.00,0.60,3.50,in movimento
2024-11-06 17:20:46,-4.45,-4.25,0.77,0.13,0.60,3.57,in movimento
2024-11-06 17:20:46,-3.74,-4.17,0.16,0.13,1.10,3.87,in movimento
2024-11-06 17:20:46,-4.82,-4.83,0.41,0.30,1.40,3.87,in movimento
2024-11-06 17:20:46,-6.30,-4.02,1.12,0.67,1.13,3.57,in movimento
2024-11-06 17:20:46,-6.21,-3.05,1.39,0.67,0.60,3.10,in movimento
2024-11-06 17:20:46,-5.25,-2.12,0.55,0.03,0.43,2.47,in movimento
2024-11-06 17:20:46,-4.92,-2.27,0.12,-0.13,0.50,2.27,in movimento
2024-11-06 17:20:46,-5.64,-2.94,-0.28,-0.17,0.53,1.90,in movimento
2024-11-06 17:20:46,-5.93,-2.99,-0.30,0.17,0.40,1.63,in movimento
2024-11-06 17:20:46,-5.36,-2.33,-0.33,0.53,0.27,1.33,in movimento
